ID|WHOG|WPER|REGION|N_MIEMBRO|BHCV01|BHCV02|BHCV03|BHCV04|BHCV05|BHCV06|BHCV07|BHCV08|BHCV09|BHCV10|BHCV11|BHHO01|BHHO02|BHHO03|EDAD_SEL|GRUPO_EDAD_SEL|BHCH04_SEL|SEXO_SEL|BHCH06_SEL|BHCH07_SEL|BHCH08_SEL|BHCH09_SEL|BHCH10_01_SEL|BHCH10_02_SEL|BHCH10_99_SEL|BHCH11_SEL|BHCH12_SEL|BHCH13_SEL|NIVEL_EDUCATIVO_SEL|NIVEL_EDUCATIVO_AGRUPADO|BHCH14_01_SEL|BHCH14_02_SEL|BHCH14_03_SEL|BHCH14_04_SEL|BHCH14_05_SEL|BHCH14_06_SEL|BHCH14_07_SEL|BHCH14_99_SEL|BHCH15_SEL|CANT_MIEMBROS_HOGAR|CANT_PERSONASHASTA13|CANT_PERSONAS14A64|CANT_PERSONAS65YMAS|CANT_DEMANDANTES_TOTAL|CANT_NODEMANDANTES_TOTAL|CANT_DEMANDANTES_14A64|CANT_DEMANDANTES_65YMAS|CANT_AYUDA_TOTAL|BHDC_SEL|BHDC01_01_SEL|BHDC01_02_SEL|BHDC01_03_SEL|BHDC01_04_SEL|BHDC01_05_SEL|BHDC01_06_SEL|BHDC01_07_SEL|BHDC01_08_SEL|BHDC02_01_SEL|BHDC02_02_SEL|BHDC02_03_SEL|BHDC02_04_SEL|BHDC02_05_SEL|BHDC02_06_SEL|TIPO_HOGAR_DCTOTAL|TIPO_HOGAR_DCHASTA13|TIPO_HOGAR_DC14YMAS|TIPO_HOGAR_DCAMBOS|TIPO_HOGAR_DCPOREDAD|HOGARES_AYUDAEXTERNA|CUIDADO_ESTADO|CUIDADO_MERCADO|CUIDADO_FAMILIA|CUIDADO_FAMILIA_EXTERNA|CUIDADO_HOGAR|CUIDADO_SOLO_HOGAR|CUIDADO_COMUNIDAD|BHSL01_SEL|BHSL02_SEL|BHSL03_SEL|BHSL04_SEL|BHSL05_SEL|BHSL06_SEL|BHSL07_SEL|BHSL08_SEL|BHSL09_SEL|BHSL10_SEL|BHSL11_SEL|BHSL12_SEL|CONDICION_ACTIVIDAD|CONDICION_ACTIVIDAD_AGRUPADA|BHTV01_SEL|TRABAJO_VOLUNTARIO_HOGAR|BHAH01|BHAH02_01|BHAH02_02|BHAH02_03|BHAH03|BHAH04_01|BHAH04_02|BHAH04_03|BHAH04_04|BHAH04_05|BHAH04_06|BHAH04_07|MAYORES_GERIATRICO|MAYORES_OTROHOGAR|MAYORESACARGO_TOTAL|MAYORES_CUIDADO_PAGO|BHTD01_01|BHTD01_02|BHTD01_03|BHTD01_04|BHTD01_05|T_DOMESTICO_OTROFAMILIAR|T_DOMESTICO_SINPAGO|T_DOMESTICO_PAGO|T_DOMESTICO_MIEMBROS|J_NIVEL_EDUCATIVO_AGRUPADO|J_CONDICION_ACTIVIDAD_AGRUPADA|J_CONDICION_ACTIVIDAD|J_NIVEL_EDUCATIVO|CLIMA_EDUCATIVO|TIPO_HOGAR_NUCLEAR|DIAS_SEMANA|BIUI02|DIA_SEMANA|DIA_LABORABLE|TCS_GRANGRUPO_TRABAJOTOTAL|TCS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TCS_GRANGRUPO_TNR|TCS_GRANGRUPO_PERSONALES|TCS_GRUPO_TRABAJOOCUPACION|TCS_GRUPO_DOMESTICO|TCS_GRUPO_CUIDADO|TCS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TCS_GRUPO_VOLUNTARIAS|TCS_GRUPO_EDUCACION|TCS_GRUPO_CONVIVENCIA|TCS_GRUPO_USODEMEDIOS|TCS_GRUPO_CUIDADOPERSONAL|TCS_GRUPO_CPERSONALSINDORMIR|TCS_ACT_AUTOCONSUMO|TCS_ACT_TRABAJOOCUPACION|TCS_ACT_BUSCARTRABAJO|TCS_ACT_PASANTIANR|TCS_ACT_TRASLADOTRABAJO|TCS_ACT_PREPARARCOMIDA|TCS_ACT_LIMPIAR|TCS_ACT_LAVARPLANCHAR|TCS_ACT_REPARARLAVIVIENDA|TCS_ACT_HACERPAGOS|TCS_ACT_HACERCOMPRAS|TCS_ACT_CUIDARMASCOTAS|TCS_ACT_VOLUNTARIOCOMUNIDAD|TCS_ACT_VOLUNTARIOSFL|TCS_ACT_AYUDAFAMILIARES|TCS_ACT_AYUDANOFAMILIARES|TCS_ACT_ESTUDIAR|TCS_ACT_TRASLADOESTUDIO|TCS_ACT_REUNIRSEAMIGOS|TCS_ACT_CELEBRACIONES|TCS_ACT_ASISTIRAESPECTACULOS|TCS_ACT_ARTISTICASJUEGOS|TCS_ACT_DEPORTE|TCS_ACT_LEERLIBROS|TCS_ACT_VERTELEVISION|TCS_ACT_ESCUCHARMUSICA|TCS_ACT_USARCOMPUTADORA|TCS_ACT_USARCELULAR|TCS_ACT_HIGIENEPERSONAL|TCS_ACT_CUIDARLASALUD|TCS_ACT_TRASLADOSALUD|TCS_ACT_COMERYBEBER|TCS_ACT_DORMIR|TCS_ACT_DESCANSARYOTRAS|TCS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TCS_ACT_CUIDADO_PERSONAL_0A13|TCS_ACT_CUIDADO_PERSONAL_14A64|TCS_ACT_CUIDADO_PERSONAL_65YMAS|TCS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TCS_ACT_CUIDADO_SALUD_0A13|TCS_ACT_CUIDADO_SALUD_14A64|TCS_ACT_CUIDADO_SALUD_65YMAS|TCS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TCS_ACT_CUIDADO_TRASLADOS_0A13|TCS_ACT_CUIDADO_TRASLADOS_14A64|TCS_ACT_CUIDADO_TRASLADOS_65YMAS|TCS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TCS_ACT_CUIDADO_OTROS_0A13|TCS_ACT_CUIDADO_OTROS_14A64|TCS_ACT_CUIDADO_OTROS_65YMAS|TCS_ACT_CUIDADO_APOYO_0A13|TSS_GRANGRUPO_TRABAJOTOTAL|TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TSS_GRANGRUPO_TNR|TSS_GRANGRUPO_PERSONALES|TSS_GRUPO_TRABAJOOCUPACION|TSS_GRUPO_DOMESTICO|TSS_GRUPO_CUIDADO|TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TSS_GRUPO_VOLUNTARIAS|TSS_GRUPO_EDUCACION|TSS_GRUPO_CONVIVENCIA|TSS_GRUPO_USODEMEDIOS|TSS_GRUPO_CUIDADOPERSONAL|TSS_GRUPO_CPERSONALSINDORMIR|TSS_ACT_AUTOCONSUMO|TSS_ACT_TRABAJOOCUPACION|TSS_ACT_BUSCARTRABAJO|TSS_ACT_PASANTIANR|TSS_ACT_TRASLADOTRABAJO|TSS_GRUPO_PREPARARCOMIDA|TSS_ACT_LIMPIAR|TSS_ACT_LAVARPLANCHAR|TSS_ACT_REPARARLAVIVIENDA|TSS_ACT_HACERPAGOS|TSS_ACT_HACERCOMPRAS|TSS_ACT_CUIDARMASCOTAS|TSS_ACT_VOLUNTARIOCOMUNIDAD|TSS_ACT_VOLUNTARIOSFL|TSS_ACT_AYUDAFAMILIARES|TSS_ACT_AYUDANOFAMILIARES|TSS_ACT_ESTUDIAR|TSS_ACT_TRASLADOESTUDIO|TSS_ACT_REUNIRSEAMIGOS|TSS_ACT_CELEBRACIONES|TSS_ACT_ASISTIRAESPECTACULOS|TSS_ACT_ARTISTICASJUEGOS|TSS_ACT_DEPORTE|TSS_ACT_LEERLIBROS|TSS_ACT_VERTELEVISION|TSS_ACT_ESCUCHARMUSICA|TSS_ACT_USARCOMPUTADORA|TSS_ACT_USARCELULAR|TSS_ACT_HIGIENEPERSONAL|TSS_ACT_CUIDARLASALUD|TSS_ACT_TRASLADOSALUD|TSS_ACT_COMERYBEBER|TSS_ACT_DORMIR|TSS_ACT_DESCANSARYOTRAS|TSS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TSS_ACT_CUIDADO_PERSONAL_0A13|TSS_ACT_CUIDADO_PERSONAL_14A64|TSS_ACT_CUIDADO_PERSONAL_65YMAS|TSS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TSS_ACT_CUIDADO_SALUD_0A13|TSS_ACT_CUIDADO_SALUD_14A64|TSS_ACT_CUIDADO_SALUD_65YMAS|TSS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TSS_ACT_CUIDADO_TRASLADOS_0A13|TSS_ACT_CUIDADO_TRASLADOS_14A64|TSS_ACT_CUIDADO_TRASLADOS_65YMAS|TSS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TSS_ACT_CUIDADO_OTROS_0A13|TSS_ACT_CUIDADO_OTROS_14A64|TSS_ACT_CUIDADO_OTROS_65YMAS|TSS_ACT_CUIDADO_APOYO_0A13|TP_GRANGRUPO_TRABAJOTOTAL|TP_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TP_GRANGRUPO_TNR|TP_GRANGRUPO_PERSONALES|TP_GRUPO_TRABAJOOCUPACION|TP_GRUPO_DOMESTICO|TP_GRUPO_CUIDADO|TP_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TP_GRUPO_VOLUNTARIAS|TP_GRUPO_EDUCACION|TP_GRUPO_CONVIVENCIA|TP_GRUPO_USODEMEDIOS|TP_GRUPO_CUIDADOPERSONAL|TP_GRUPO_CPERSONALSINDORMIR|TP_ACT_AUTOCONSUMO|TP_ACT_TRABAJOOCUPACION|TP_ACT_PASANTIANR|TP_ACT_BUSCARTRABAJO|TP_ACT_TRASLADOTRABAJO|TP_ACT_PREPARARCOMIDA|TP_ACT_LIMPIAR|TP_ACT_LAVARPLANCHAR|TP_ACT_REPARARLAVIVIENDA|TP_ACT_HACERPAGOS|TP_ACT_HACERCOMPRAS|TP_ACT_CUIDARMASCOTAS|TP_ACT_VOLUNTARIOCOMUNIDAD|TP_ACT_VOLUNTARIOSFL|TP_ACT_AYUDAFAMILIARES|TP_ACT_AYUDANOFAMILIARES|TP_ACT_ESTUDIAR|TP_ACT_TRASLADOESTUDIO|TP_ACT_REUNIRSEAMIGOS|TP_ACT_CELEBRACIONES|TP_ACT_ASISTIRAESPECTACULOS|TP_ACT_ARTISTICASJUEGOS|TP_ACT_DEPORTE|TP_ACT_LEERLIBROS|TP_ACT_VERTELEVISION|TP_ACT_ESCUCHARMUSICA|TP_ACT_USARCOMPUTADORA|TP_ACT_USARCELULAR|TP_ACT_HIGIENEPERSONAL|TP_ACT_CUIDADODELASALUD|TP_ACT_TRASLADOSALUD|TP_ACT_COMERYBEBER|TP_ACT_DORMIR|TP_ACT_DESCANSARYOTRAS|TP_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TP_ACT_CUIDADO_PERSONAL_0A13|TP_ACT_CUIDADO_PERSONAL_14A64|TP_ACT_CUIDADO_PERSONAL_65YMAS|TP_ACT_CUIDADO_SALUD_DISCAPACIDAD|TP_ACT_CUIDADO_SALUD_0A13|TP_ACT_CUIDADO_SALUD_14A64|TP_ACT_CUIDADO_SALUD_65YMAS|TP_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TP_ACT_CUIDADO_TRASLADOS_0A13|TP_ACT_CUIDADO_TRASLADOS_14A64|TP_ACT_CUIDADO_TRASLADOS_65YMAS|TP_ACT_CUIDADO_OTROS_DISCAPACIDAD|TP_ACT_CUIDADO_OTROS_0A13|TP_ACT_CUIDADO_OTROS_14A64|TP_ACT_CUIDADO_OTROS_65YMAS|TP_ACT_CUIDADO_APOYO_0A13
135896|338|716|6|1|1|5|1|4|1|1|1|1|1|1|1|||3|62|3|1|1|3|3|2|||||8|1||7|4|1|1|2|2|2|2|||1|6|3|3|0|4|2|1|0|1|1|2|2|2|2|1|2|2||||||||1|0|0|1|3|0|0|0|1|0|1|1|0|2||2|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|2|3|7|3|4|5|2|1|2|90|0|90|1500|0|90|0|0|0|0|150|210|1140|450|0|0|0|0|0|90|0|0|0|0|0|0|0|0|0|0|0|0|150|0|0|0|0|0|30|180|0|0|60|0|0|180|690|210|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|60|0|60|1380|0|60|0|0|0|0|150|135|1095|405|0|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|150|0|0|0|0|0|30|105|0|0|60|0|0|135|690|210|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
112298|339|340|6|1|1|2|1|2|1|1|1|1|1|1|1|||1|24|2|1|1|3|3|2|||||6|1||5|3|2|2|2|2|2|2|||2|3|2|1|0|2|1|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||1|3||2|2|1|1|2|0|1|2|1|2|2||||||||2|1|1|2|2|2|2|1|2|2|2|2|1|3|1|1|5|3|4|1|2|2|2|300|0|300|1500|0|60|240|0|0|0|360|120|1020|360|0|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|360|0|0|0|0|0|120|0|0|0|30|0|0|210|660|120|0|240|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|210|0|210|1230|0|30|180|0|0|0|300|60|870|210|0|0|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|300|0|0|0|0|0|60|0|0|0|30|0|0|120|660|60|0|180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180878|339|528|6|2|1|4|1|1|1|1|1|1|1|1|1|||2|34|3|2|1|3|6|2|||||6|2|3|4|2|2|2|2|2|2|2|||2|5|3|2|0|3|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|2|2|2|1|2|640|0|640|1110|0|220|420|0|0|0|0|380|730|300|0|0|0|0|0|30|70|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|130|190|0|60|0|0|0|220|430|80|0|270|0|0|0|0|0|0|0|60|0|0|0|0|0|0|90|545|0|545|895|0|125|420|0|0|0|0|225|670|240|0|0|0|0|0|30|35|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|95|0|30|0|0|0|160|430|80|0|270|0|0|0|0|0|0|0|60|0|0|0|0|0|0|90|1|0|1|1|0|1|1|0|0|0|0|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1
105607|403|679|6|1|1|3|1|2|1|1|1|1|1|1|1|||1|26|2|1|1|3|6|2|||||6|1||5|3|2|2|2|2|2|2|||2|4|2|2|0|2|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|2|3|5|2|2|2|2|1|2|550|0|550|1150|0|360|190|0|0|0|0|350|800|200|0|0|0|0|0|110|130|60|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|170|60|0|120|0|0|0|80|600|120|0|60|0|0|0|0|0|0|0|40|0|0|0|0|0|0|90|520|0|520|920|0|330|190|0|0|0|0|220|700|100|0|0|0|0|0|110|130|30|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|100|30|0|90|0|0|0|40|600|60|0|60|0|0|0|0|0|0|0|40|0|0|0|0|0|0|90|1|0|1|1|0|1|1|0|0|0|0|1|1|1|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1
163572|252|640|6|1|1|4|1|2|1|1|1|1|1|1|1|||1|73|4|1|2|4|2|2|||||4|1||3|2|2|1|2|2|2|2|||2|2|0|0|2|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|3|4|2|1|2|120|0|120|1330|0|120|0|0|0|0|240|10|1080|540|0|0|0|0|0|60|0|0|0|0|0|60|0|0|0|0|0|0|240|0|0|0|0|0|10|0|0|0|60|0|0|180|540|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|0|120|1320|0|120|0|0|0|0|240|5|1075|535|0|0|0|0|0|60|0|0|0|0|0|60|0|0|0|0|0|0|240|0|0|0|0|0|5|0|0|0|60|0|0|175|540|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
170645|339|320|6|1|1|4|1|4|1|1|1|1|1|1|1|||1|70|4|1|2|4|6|2|||||4|1||3|2|2|1|2|2|2|2|||2|1|0|0|1|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|1|1|2|2|2|420|0|420|1310|0|420|0|0|0|0|0|470|840|340|0|0|0|0|0|90|120|0|0|0|0|210|0|0|0|0|0|0|0|0|0|0|0|0|230|240|0|0|90|0|0|250|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|300|0|300|1140|0|300|0|0|0|0|0|325|815|315|0|0|0|0|0|90|60|0|0|0|0|150|0|0|0|0|0|0|0|0|0|0|0|0|205|120|0|0|90|0|0|225|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
146079|404|666|6|1|1|4|1|1|1|1|1|1|1|1|1|||3|47|3|1|2|4|6|2|||||4|1||3|2|1|2|2|2|2|2|||2|4|2|2|0|2|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||3|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|4|7|1|2|1|760|640|120|1090|640|30|90|0|0|0|0|410|680|250|0|550|0|0|90|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|180|150|0|80|30|0|0|160|430|60|0|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|610|520|90|830|520|30|60|0|0|0|0|235|595|165|0|430|0|0|90|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|75|0|40|30|0|0|105|430|30|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|0|1|1|1|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
140760|452|739|6|1|1|4|1|4|1|1|1|1|1|1|1|||1|59|3|1|2|4|3|2|||||4|1||3|2|2|2|2|2|2|2|||1|1|0|1|0|1|0|1|0|1|1|1|2|2|2|2|2|2||||||||1|0|1|0|2|1|0|0|1|1|0|0|0|2||2|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|1|2|2|1|2|120|0|120|1650|0|120|0|0|0|0|420|210|1020|480|0|0|0|0|0|60|60|0|0|0|0|0|0|0|0|0|0|0|270|0|0|0|150|0|0|210|0|0|60|0|0|240|540|180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|0|120|1320|0|120|0|0|0|0|285|105|930|390|0|0|0|0|0|60|60|0|0|0|0|0|0|0|0|0|0|0|210|0|0|0|75|0|0|105|0|0|60|0|0|150|540|180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
147988|449|1170|6|1|1|3|1|4|1|1|1|1|1|1|1|||2|59|3|1|1|3|5|2|||||8|2|2|6|4|1|2|1|2|2|2|||2|2|0|2|0|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|3||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|6|4|4|2|1|1|1|660|390|270|1030|390|270|0|0|0|0|0|250|780|300|0|330|0|0|60|30|0|120|0|0|0|120|0|0|0|0|0|0|0|0|0|0|0|0|60|100|60|30|30|0|0|150|480|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|565|360|205|875|360|205|0|0|0|0|0|155|720|240|0|300|0|0|60|15|0|75|0|0|0|115|0|0|0|0|0|0|0|0|0|0|0|0|30|50|60|15|30|0|0|90|480|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
166070|449|1113|6|2|1|4|1|4|1|1|1|1|1|1|1|||1|80|4|2|1|3|1|2|||||4|1||3|2|1|1|2|2|2|2|||1|2|0|0|2|1|1|0|1|1|1|2|2|2|2|1|2|2||||||||1|0|1|0|2|0|0|0|1|0|1|1|0|2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|3|2|2|1|2|210|0|210|1440|0|210|0|0|0|0|180|270|990|360|0|0|0|0|0|90|0|0|0|0|0|120|0|0|0|0|0|0|180|0|0|0|0|0|150|120|0|0|0|0|0|150|630|210|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|135|0|135|1305|0|135|0|0|0|0|180|165|960|330|0|0|0|0|0|75|0|0|0|0|0|60|0|0|0|0|0|0|180|0|0|0|0|0|105|60|0|0|0|0|0|135|630|195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
147852|462|1478|6|2|1|3|1|1|1|2|1|1|1|1|3|||2|43|3|2|2|4|1|2|||||4|1||3|2|2|2|2|2|2|2|||2|2|0|2|0|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|1|2||2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|3|2|1|1|1|660|660|0|1080|660|0|0|0|0|0|0|240|840|360|0|540|0|0|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|210|0|0|30|90|0|0|150|480|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|615|615|0|825|615|0|0|0|0|0|0|120|705|225|0|495|0|0|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|105|0|0|15|75|0|0|90|480|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
154053|454|753|6|1|1|3|1|1|1|2|1|1|1|1|3|||2|28|2|1|1|3|6|1|1|5|0||8|2|2|6|4|2|2|2|2|2|2|||2|3|2|1|0|2|1|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||1|3||2|2|1|1|1|1|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|6|4|4|3|2|1|2|440|0|440|1460|0|230|210|0|0|250|90|460|660|150|0|0|0|0|0|110|120|0|0|0|0|0|0|0|0|0|210|40|90|0|0|0|0|0|190|200|0|70|0|0|0|90|510|60|0|190|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|248.331|0|248.331|1191.662|0|145|103.331|0|0|250|90|206.662|645|135|0|0|0|0|0|85|60|0|0|0|0|0|0|0|0|0|210|40|90|0|0|0|0|0|83.331|100|0|23.331|0|0|0|75|510|60|0|83.331|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|1|1|1|1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
149401|457|992|6|1|1|2|1|4|1|2|1|1|1|1|3|||1|28|2|1|2|4|6|1|1|6|0||6|2|3|4|2|2|2|2|2|2|2|||2|3|1|2|0|1|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|2||5||1|||2|2||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|4|2|2|3|2|1|2|190|0|190|1480|0|190|0|0|0|210|360|170|740|260|0|0|0|0|0|0|0|0|190|0|0|0|0|0|0|0|210|0|240|0|0|0|120|0|110|0|60|0|0|0|0|260|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|190|0|190|1250|0|190|0|0|0|150|330|115|655|175|0|0|0|0|0|0|0|0|190|0|0|0|0|0|0|0|150|0|210|0|0|0|120|0|85|0|30|0|0|0|0|175|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
